代码,名称,收盘,信号,强度,操作建议,历史胜率参考
603798,康普顿,16.4,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002873,新天药业,10.25,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002855,捷荣技术,16.65,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600682,南京新百,8.76,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600535,天士力,15.25,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002530,金财互联,11.18,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000919,金陵药业,7.74,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603618,杭电股份,8.29,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000017,深中华A,7.72,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002799,环球印务,9.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002203,海亮股份,15.45,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002575,群兴玩具,6.41,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002682,龙洲股份,7.34,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600551,时代出版,8.71,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002696,百洋股份,7.33,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601696,中银证券,14.27,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688575,亚辉龙,15.38,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600865,百大集团,14.42,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603885,吉祥航空,14.76,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688327,云从科技,17.52,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600271,航天信息,11.69,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002031,巨轮智能,8.08,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600843,上工申贝,11.79,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603809,豪能股份,13.76,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000590,启迪药业,11.44,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600851,海欣股份,7.38,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002252,上海莱士,6.39,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603300,海南华铁,7.8,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600530,交大昂立,6.55,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603608,天创时尚,9.55,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600604,市北高新,5.82,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600326,西藏天路,10.92,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603229,奥翔药业,10.1,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002537,海联金汇,8.94,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600149,廊坊发展,5.21,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600810,神马股份,8.99,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600718,东软集团,11.98,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603278,大业股份,12.92,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
001299,美能能源,12.75,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000617,中油资本,9.61,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600505,西昌电力,13.88,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603648,畅联股份,10.7,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000892,欢瑞世纪,8.36,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600771,广誉远,18.31,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002098,浔兴股份,10.59,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600909,华安证券,7.08,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002677,浙江美大,9.54,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600719,大连热电,6.21,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601012,隆基绿能,18.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000565,渝三峡Ａ,7.72,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
003037,三和管桩,7.94,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002675,东诚药业,14.63,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002403,爱仕达,12.7,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603680,今创集团,15.67,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002875,安奈儿,17.31,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601390,中国中铁,5.45,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000672,上峰水泥,12.51,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603887,城地香江,14.97,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000819,岳阳兴长,15.73,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603178,圣龙股份,18.47,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603718,海利生物,6.43,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002840,华统股份,9.55,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600897,厦门空港,16.8,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603719,良品铺子,11.94,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601990,南京证券,8.04,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600056,中国医药,10.65,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002161,远 望 谷,8.0,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603012,创力集团,7.14,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000881,中广核技,8.85,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000759,中百集团,7.8,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601059,信达证券,17.75,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600693,东百集团,15.34,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002512,达华智能,7.03,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002488,金固股份,11.45,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603110,东方材料,16.59,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002195,岩山科技,11.87,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603020,爱普股份,10.61,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688280,精进电动,9.01,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000151,中成股份,12.3,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600050,中国联通,5.24,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000703,恒逸石化,10.67,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002419,天虹股份,5.88,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000036,华联控股,6.74,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
001278,一彬科技,19.83,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600971,恒源煤电,6.33,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603123,翠微股份,14.08,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002206,海 利 得,6.8,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603889,新澳股份,8.9,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603660,苏州科达,11.34,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002345,潮宏基,12.85,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002659,凯文教育,6.73,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603162,海通发展,12.34,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002221,东华能源,8.22,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002279,久其软件,9.32,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000007,全新好,11.27,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603866,桃李面包,5.32,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002510,天汽模,7.77,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002626,金达威,19.6,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600738,丽尚国潮,5.24,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688599,天合光能,18.89,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600403,大有能源,6.9,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002960,青鸟消防,11.07,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601200,上海环境,8.18,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002519,银河电子,10.31,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002565,顺灏股份,16.69,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600861,北京人力,19.3,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002457,青龙管业,11.28,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002178,延华智能,6.81,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000810,创维数字,12.55,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002900,哈三联,13.04,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002739,万达电影,11.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600864,哈投股份,6.88,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002591,恒大高新,7.14,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002164,宁波东力,13.99,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600973,宝胜股份,7.65,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600059,古越龙山,9.25,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688660,电气风电,16.34,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600586,金晶科技,6.12,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603877,太平鸟,16.62,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002771,真视通,16.12,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000503,国新健康,10.81,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000707,双环科技,6.18,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002701,奥瑞金,5.88,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000917,电广传媒,11.84,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002072,凯瑞德,7.26,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002068,黑猫股份,8.94,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000153,丰原药业,6.47,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600661,昂立教育,10.85,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002755,奥赛康,18.26,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603017,中衡设计,12.06,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000156,华数传媒,8.68,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600559,老白干酒,16.12,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605336,帅丰电器,17.72,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600246,万通发展,12.1,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002366,融发核电,8.3,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605069,正和生态,15.2,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603861,白云电器,13.65,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002296,辉煌科技,12.31,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600830,香溢融通,9.72,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600109,国金证券,9.4,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000950,重药控股,6.26,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600373,中文传媒,9.94,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601519,大智慧,14.45,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002413,雷科防务,14.68,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600215,派斯林,7.6,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601766,中国中车,6.88,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002343,慈文传媒,7.89,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002674,兴业科技,15.03,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600353,旭光电子,17.91,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002007,华兰生物,15.48,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000788,北大医药,6.55,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002492,恒基达鑫,7.94,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000932,华菱钢铁,5.59,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002351,漫步者,12.79,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603601,再升科技,10.67,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000989,九芝堂,9.07,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600468,百利电气,7.58,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601226,华电科工,8.74,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603060,国检集团,6.26,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002243,力合科创,11.35,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688373,盟科药业,6.53,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002698,博实股份,17.64,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002456,欧菲光,11.07,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
003003,天元股份,13.04,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601699,潞安环能,12.54,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603700,宁水集团,13.78,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600029,南方航空,7.54,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600235,民丰特纸,6.71,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002729,好利科技,18.38,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002242,九阳股份,10.75,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603166,福达股份,16.17,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002209,达 意 隆,17.0,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688425,铁建重工,5.25,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002171,楚江新材,13.89,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000551,创元科技,15.14,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603466,风语筑,10.73,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002249,大洋电机,10.76,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600698,湖南天雁,9.01,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600828,茂业商业,7.4,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600770,综艺股份,5.63,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000890,法尔胜,5.33,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601800,中国交建,8.33,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600283,钱江水利,9.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600694,大商股份,19.34,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600744,华银电力,6.14,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688620,安凯微,12.57,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601086,国芳集团,10.39,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000541,佛山照明,6.26,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600713,南京医药,5.53,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600975,新五丰,5.92,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002737,葵花药业,14.9,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603926,铁流股份,18.17,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002462,嘉事堂,16.35,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002052,同洲电子,12.55,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603158,腾龙股份,10.66,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000801,四川九洲,17.02,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002708,光洋股份,13.99,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600658,电子城,5.87,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605577,龙版传媒,14.01,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002029,七 匹 狼,12.83,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601118,海南橡胶,5.97,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002471,中超控股,7.37,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002320,海峡股份,10.71,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600829,人民同泰,11.46,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002866,传艺科技,19.08,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688173,希荻微,16.28,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002945,华林证券,18.41,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600757,长江传媒,9.23,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600202,哈空调,5.88,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603138,海量数据,16.93,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688223,晶科能源,6.02,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688586,江航装备,14.7,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002394,联发股份,16.28,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002196,方正电机,14.3,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002088,鲁阳节能,11.74,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603901,永创智能,14.84,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605377,华旺科技,8.52,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002908,德生科技,10.8,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002365,永安药业,15.57,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002649,博彦科技,15.1,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002932,明德生物,18.76,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000852,石化机械,7.84,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000877,天山股份,5.43,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000906,浙商中拓,5.99,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002587,奥拓电子,6.89,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002520,日发精机,6.16,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002198,嘉应制药,7.12,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600678,四川金顶,12.65,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002036,联创电子,11.99,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603879,永悦科技,6.79,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600320,振华重工,5.1,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000597,东北制药,5.34,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000678,襄阳轴承,14.63,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600061,国投资本,7.7,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002181,粤 传 媒,10.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601666,平煤股份,8.26,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002634,棒杰股份,5.98,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002966,苏州银行,8.1,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002277,友阿股份,7.69,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002075,沙钢股份,5.78,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000789,万年青,5.3,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002229,鸿博股份,16.75,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603567,珍宝岛,9.48,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600156,华升股份,7.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601669,中国电建,5.36,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002728,特一药业,11.45,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000096,广聚能源,10.76,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000561,烽火电子,12.39,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600188,兖矿能源,13.91,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600449,宁夏建材,12.82,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600123,兰花科创,6.05,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600168,武汉控股,5.18,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000566,海南海药,6.81,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600279,重庆港,5.36,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000993,闽东电力,12.6,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000987,越秀资本,9.73,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601319,中国人保,9.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000783,长江证券,8.63,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603528,多伦科技,10.71,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603916,苏博特,11.1,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002383,合众思壮,12.38,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002392,北京利尔,8.41,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600088,中视传媒,18.28,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600318,新力金融,8.99,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605050,福然德,13.41,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600784,鲁银投资,7.2,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600282,南钢股份,5.31,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002100,天康生物,7.16,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002644,佛慈制药,8.94,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002571,德力股份,12.32,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000567,海德股份,6.06,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603018,华设集团,7.56,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000089,深圳机场,6.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002063,远光软件,6.68,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601198,东兴证券,13.7,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002184,海得控制,13.74,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603429,集友股份,10.38,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002302,西部建设,6.18,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600186,莲花控股,6.23,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603387,基蛋生物,8.61,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000719,中原传媒,12.75,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
001322,箭牌家居,8.44,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000665,湖北广电,5.97,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000026,飞亚达,16.6,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000676,智度股份,10.3,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688247,宣泰医药,10.6,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000803,山高环能,8.44,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601700,风范股份,5.8,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002188,中天服务,6.41,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002027,分众传媒,7.57,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600158,中体产业,8.91,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600080,金花股份,7.89,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688509,正元地信,5.64,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603918,金桥信息,19.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000995,皇台酒业,12.63,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600587,新华医疗,16.74,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601117,中国化学,7.86,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603313,梦百合,9.25,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
